Intensity (mV), Distance (approx cm)
271, 12.6887092590
269, 12.7312173843
271, 12.6887092590
271, 12.6887092590
271, 12.6887092590
272, 12.6674556732
271, 12.6887092590
271, 12.6887092590
272, 12.6674556732
268, 12.7524719238
274, 12.6249475479
272, 12.6674556732
271, 12.6887092590
271, 12.6887092590
272, 12.6674556732
269, 12.7312173843
270, 12.7099637985
272, 12.6674556732
271, 12.6887092590
270, 12.7099637985
270, 12.7099637985
271, 12.6887092590
272, 12.6674556732
271, 12.6887092590
272, 12.6674556732
271, 12.6887092590
271, 12.6887092590
272, 12.6674556732
273, 12.6462011337
267, 12.7737264633
271, 12.6887092590
272, 12.6674556732
270, 12.7099637985
271, 12.6887092590
271, 12.6887092590
273, 12.6462011337
272, 12.6674556732
271, 12.6887092590
271, 12.6887092590
271, 12.6887092590
271, 12.6887092590
271, 12.6887092590
271, 12.6887092590
271, 12.6887092590
271, 12.6887092590
270, 12.7099637985
271, 12.6887092590
271, 12.6887092590
272, 12.6674556732
271, 12.6887092590
271, 12.6887092590
271, 12.6887092590
271, 12.6887092590
271, 12.6887092590
270, 12.7099637985
270, 12.7099637985
271, 12.6887092590
271, 12.6887092590
269, 12.7312173843
271, 12.6887092590
273, 12.6462011337
269, 12.7312173843
270, 12.7099637985
271, 12.6887092590
271, 12.6887092590
272, 12.6674556732
272, 12.6674556732
271, 12.6887092590
271, 12.6887092590
271, 12.6887092590
272, 12.6674556732
271, 12.6887092590
271, 12.6887092590
271, 12.6887092590
271, 12.6887092590
271, 12.6887092590
274, 12.6249475479
271, 12.6887092590
272, 12.6674556732
272, 12.6674556732
269, 12.7312173843
270, 12.7099637985
272, 12.6674556732
272, 12.6674556732
272, 12.6674556732
271, 12.6887092590
271, 12.6887092590
271, 12.6887092590
271, 12.6887092590
270, 12.7099637985
271, 12.6887092590
272, 12.6674556732
271, 12.6887092590
271, 12.6887092590
271, 12.6887092590
272, 12.6674556732
270, 12.7099637985
273, 12.6462011337
272, 12.6674556732
271, 12.6887092590
271, 12.6887092590
271, 12.6887092590
271, 12.6887092590
271, 12.6887092590
270, 12.7099637985
272, 12.6674556732
274, 12.6249475479
270, 12.7099637985
270, 12.7099637985
272, 12.6674556732
271, 12.6887092590
271, 12.6887092590
270, 12.7099637985
274, 12.6249475479
271, 12.6887092590
270, 12.7099637985
272, 12.6674556732
271, 12.6887092590
272, 12.6674556732
270, 12.7099637985
270, 12.7099637985
269, 12.7312173843
272, 12.6674556732
270, 12.7099637985
270, 12.7099637985
272, 12.6674556732
270, 12.7099637985
272, 12.6674556732
271, 12.6887092590
269, 12.7312173843
272, 12.6674556732
271, 12.6887092590
271, 12.6887092590
272, 12.6674556732
272, 12.6674556732
271, 12.6887092590
272, 12.6674556732
271, 12.6887092590
271, 12.6887092590
271, 12.6887092590
272, 12.6674556732
271, 12.6887092590
271, 12.6887092590
271, 12.6887092590
272, 12.6674556732
271, 12.6887092590
271, 12.6887092590
271, 12.6887092590
272, 12.6674556732
270, 12.7099637985
271, 12.6887092590
272, 12.6674556732
271, 12.6887092590
271, 12.6887092590
271, 12.6887092590
270, 12.7099637985
271, 12.6887092590
272, 12.6674556732
272, 12.6674556732
272, 12.6674556732
271, 12.6887092590
272, 12.6674556732
271, 12.6887092590
272, 12.6674556732
271, 12.6887092590
271, 12.6887092590
271, 12.6887092590
271, 12.6887092590
272, 12.6674556732
271, 12.6887092590
269, 12.7312173843
272, 12.6674556732
271, 12.6887092590
273, 12.6462011337
272, 12.6674556732
272, 12.6674556732
270, 12.7099637985
270, 12.7099637985
272, 12.6674556732
270, 12.7099637985
271, 12.6887092590
271, 12.6887092590
271, 12.6887092590
271, 12.6887092590
270, 12.7099637985
272, 12.6674556732
270, 12.7099637985
271, 12.6887092590
272, 12.6674556732
271, 12.6887092590
271, 12.6887092590
270, 12.7099637985
271, 12.6887092590
270, 12.7099637985
271, 12.6887092590
271, 12.6887092590
270, 12.7099637985
272, 12.6674556732
271, 12.6887092590
271, 12.6887092590
269, 12.7312173843
271, 12.6887092590
272, 12.6674556732
270, 12.7099637985
272, 12.6674556732
272, 12.6674556732
271, 12.6887092590
270, 12.7099637985
269, 12.7312173843
271, 12.6887092590
271, 12.6887092590
271, 12.6887092590
271, 12.6887092590
271, 12.6887092590
271, 12.6887092590
269, 12.7312173843
271, 12.6887092590
271, 12.6887092590
273, 12.6462011337
271, 12.6887092590
271, 12.6887092590
272, 12.6674556732
273, 12.6462011337
271, 12.6887092590
271, 12.6887092590
272, 12.6674556732
271, 12.6887092590
271, 12.6887092590
271, 12.6887092590
272, 12.6674556732
270, 12.7099637985
271, 12.6887092590
271, 12.6887092590
270, 12.7099637985
270, 12.7099637985
270, 12.7099637985
271, 12.6887092590
270, 12.7099637985
272, 12.6674556732
271, 12.6887092590
270, 12.7099637985
272, 12.6674556732
272, 12.6674556732
272, 12.6674556732
271, 12.6887092590
271, 12.6887092590
271, 12.6887092590
271, 12.6887092590
271, 12.6887092590
272, 12.6674556732
271, 12.6887092590
271, 12.6887092590
272, 12.6674556732
271, 12.6887092590
270, 12.7099637985
272, 12.6674556732
271, 12.6887092590
271, 12.6887092590
271, 12.6887092590
272, 12.6674556732
271, 12.6887092590
271, 12.6887092590
271, 12.6887092590
271, 12.6887092590
269, 12.7312173843
271, 12.6887092590
272, 12.6674556732
270, 12.7099637985
272, 12.6674556732
271, 12.6887092590
271, 12.6887092590
271, 12.6887092590
271, 12.6887092590
271, 12.6887092590
270, 12.7099637985
272, 12.6674556732
272, 12.6674556732
271, 12.6887092590
271, 12.6887092590
272, 12.6674556732
273, 12.6462011337
271, 12.6887092590
272, 12.6674556732
270, 12.7099637985
271, 12.6887092590
271, 12.6887092590
271, 12.6887092590
271, 12.6887092590
272, 12.6674556732
272, 12.6674556732
271, 12.6887092590
271, 12.6887092590
271, 12.6887092590
272, 12.6674556732
272, 12.6674556732
270, 12.7099637985
271, 12.6887092590
272, 12.6674556732
269, 12.7312173843
269, 12.7312173843
272, 12.6674556732
273, 12.6462011337
271, 12.6887092590
272, 12.6674556732
271, 12.6887092590
273, 12.6462011337
272, 12.6674556732
271, 12.6887092590
271, 12.6887092590
272, 12.6674556732
274, 12.6249475479
273, 12.6462011337
271, 12.6887092590
271, 12.6887092590
269, 12.7312173843
270, 12.7099637985
272, 12.6674556732
271, 12.6887092590
271, 12.6887092590
272, 12.6674556732
271, 12.6887092590
271, 12.6887092590
271, 12.6887092590
269, 12.7312173843
271, 12.6887092590
272, 12.6674556732
270, 12.7099637985
273, 12.6462011337
271, 12.6887092590
272, 12.6674556732
271, 12.6887092590
270, 12.7099637985
272, 12.6674556732
277, 12.5611848831
271, 12.6887092590
272, 12.6674556732
269, 12.7312173843
271, 12.6887092590
272, 12.6674556732
271, 12.6887092590
271, 12.6887092590
272, 12.6674556732
271, 12.6887092590
271, 12.6887092590
271, 12.6887092590
272, 12.6674556732
275, 12.6036930084
271, 12.6887092590
272, 12.6674556732
271, 12.6887092590
271, 12.6887092590
272, 12.6674556732
272, 12.6674556732
271, 12.6887092590
271, 12.6887092590
271, 12.6887092590
271, 12.6887092590
271, 12.6887092590
271, 12.6887092590
269, 12.7312173843
271, 12.6887092590
273, 12.6462011337
271, 12.6887092590
271, 12.6887092590
272, 12.6674556732
271, 12.6887092590
271, 12.6887092590
272, 12.6674556732
271, 12.6887092590
271, 12.6887092590
272, 12.6674556732
271, 12.6887092590
271, 12.6887092590
271, 12.6887092590
271, 12.6887092590
271, 12.6887092590
272, 12.6674556732
271, 12.6887092590
274, 12.6249475479
271, 12.6887092590
272, 12.6674556732
275, 12.6036930084
271, 12.6887092590
272, 12.6674556732
274, 12.6249475479
271, 12.6887092590
271, 12.6887092590
271, 12.6887092590
272, 12.6674556732
273, 12.6462011337
271, 12.6887092590
272, 12.6674556732
271, 12.6887092590
273, 12.6462011337
270, 12.7099637985
272, 12.6674556732
275, 12.6036930084
275, 12.6036930084
271, 12.6887092590
271, 12.6887092590
277, 12.5611848831
272, 12.6674556732
270, 12.7099637985
272, 12.6674556732
275, 12.6036930084
273, 12.6462011337
271, 12.6887092590
271, 12.6887092590
271, 12.6887092590
271, 12.6887092590
271, 12.6887092590
269, 12.7312173843
274, 12.6249475479
275, 12.6036930084
275, 12.6036930084
269, 12.7312173843
271, 12.6887092590
276, 12.5824394226
275, 12.6036930084
271, 12.6887092590
276, 12.5824394226
275, 12.6036930084
271, 12.6887092590
276, 12.5824394226
275, 12.6036930084
272, 12.6674556732
276, 12.5824394226
272, 12.6674556732
271, 12.6887092590
275, 12.6036930084
271, 12.6887092590
275, 12.6036930084
276, 12.5824394226
275, 12.6036930084
270, 12.7099637985
275, 12.6036930084
270, 12.7099637985
273, 12.6462011337
272, 12.6674556732
276, 12.5824394226
275, 12.6036930084
275, 12.6036930084
275, 12.6036930084
274, 12.6249475479
276, 12.5824394226
276, 12.5824394226
276, 12.5824394226
271, 12.6887092590
276, 12.5824394226
273, 12.6462011337
276, 12.5824394226
272, 12.6674556732
274, 12.6249475479
271, 12.6887092590
274, 12.6249475479
275, 12.6036930084
277, 12.5611848831
275, 12.6036930084
274, 12.6249475479
275, 12.6036930084
276, 12.5824394226
276, 12.5824394226
274, 12.6249475479
275, 12.6036930084
274, 12.6249475479
275, 12.6036930084
275, 12.6036930084
271, 12.6887092590
274, 12.6249475479
275, 12.6036930084
275, 12.6036930084
277, 12.5611848831
276, 12.5824394226
275, 12.6036930084
274, 12.6249475479
276, 12.5824394226
272, 12.6674556732
276, 12.5824394226
276, 12.5824394226
276, 12.5824394226
275, 12.6036930084
277, 12.5611848831
274, 12.6249475479
274, 12.6249475479
277, 12.5611848831
273, 12.6462011337
277, 12.5611848831
274, 12.6249475479
275, 12.6036930084
275, 12.6036930084
275, 12.6036930084
273, 12.6462011337
275, 12.6036930084
277, 12.5611848831
275, 12.6036930084
275, 12.6036930084
276, 12.5824394226
275, 12.6036930084
277, 12.5611848831
276, 12.5824394226
272, 12.6674556732
275, 12.6036930084
276, 12.5824394226
275, 12.6036930084
271, 12.6887092590
275, 12.6036930084
275, 12.6036930084
274, 12.6249475479
274, 12.6249475479
272, 12.6674556732
270, 12.7099637985
274, 12.6249475479
271, 12.6887092590
276, 12.5824394226
275, 12.6036930084
275, 12.6036930084
275, 12.6036930084
275, 12.6036930084
275, 12.6036930084
276, 12.5824394226
275, 12.6036930084
276, 12.5824394226
275, 12.6036930084
274, 12.6249475479
274, 12.6249475479
275, 12.6036930084
276, 12.5824394226
275, 12.6036930084
275, 12.6036930084
275, 12.6036930084
275, 12.6036930084
276, 12.5824394226
275, 12.6036930084
275, 12.6036930084
276, 12.5824394226
275, 12.6036930084
274, 12.6249475479
276, 12.5824394226
274, 12.6249475479
275, 12.6036930084
275, 12.6036930084
275, 12.6036930084
277, 12.5611848831
276, 12.5824394226
275, 12.6036930084
275, 12.6036930084
277, 12.5611848831
275, 12.6036930084
276, 12.5824394226
275, 12.6036930084
274, 12.6249475479
275, 12.6036930084
275, 12.6036930084
274, 12.6249475479
276, 12.5824394226
275, 12.6036930084
275, 12.6036930084
276, 12.5824394226
273, 12.6462011337
275, 12.6036930084
276, 12.5824394226
274, 12.6249475479
274, 12.6249475479
273, 12.6462011337
273, 12.6462011337
277, 12.5611848831
274, 12.6249475479
275, 12.6036930084
276, 12.5824394226
277, 12.5611848831
275, 12.6036930084
276, 12.5824394226
275, 12.6036930084
275, 12.6036930084
275, 12.6036930084
275, 12.6036930084
276, 12.5824394226
275, 12.6036930084
276, 12.5824394226
274, 12.6249475479
274, 12.6249475479
275, 12.6036930084
276, 12.5824394226
274, 12.6249475479
275, 12.6036930084
276, 12.5824394226
273, 12.6462011337
275, 12.6036930084
276, 12.5824394226
275, 12.6036930084
275, 12.6036930084
276, 12.5824394226
276, 12.5824394226
275, 12.6036930084
275, 12.6036930084
273, 12.6462011337
276, 12.5824394226
276, 12.5824394226
275, 12.6036930084
277, 12.5611848831
275, 12.6036930084
273, 12.6462011337
276, 12.5824394226
273, 12.6462011337
275, 12.6036930084
276, 12.5824394226
275, 12.6036930084
274, 12.6249475479
276, 12.5824394226
275, 12.6036930084
275, 12.6036930084
275, 12.6036930084
276, 12.5824394226
274, 12.6249475479
275, 12.6036930084
275, 12.6036930084
275, 12.6036930084
277, 12.5611848831
275, 12.6036930084
275, 12.6036930084
275, 12.6036930084
275, 12.6036930084
276, 12.5824394226
275, 12.6036930084
274, 12.6249475479
276, 12.5824394226
275, 12.6036930084
274, 12.6249475479
279, 12.5186767578
278, 12.5399303436
274, 12.6249475479
275, 12.6036930084
275, 12.6036930084
276, 12.5824394226
275, 12.6036930084
279, 12.5186767578
276, 12.5824394226
275, 12.6036930084
275, 12.6036930084
276, 12.5824394226
276, 12.5824394226
276, 12.5824394226
277, 12.5611848831
276, 12.5824394226
275, 12.6036930084
276, 12.5824394226
274, 12.6249475479
275, 12.6036930084
276, 12.5824394226
276, 12.5824394226
273, 12.6462011337
274, 12.6249475479
276, 12.5824394226
275, 12.6036930084
275, 12.6036930084
275, 12.6036930084
276, 12.5824394226
274, 12.6249475479
273, 12.6462011337
275, 12.6036930084
273, 12.6462011337
275, 12.6036930084
276, 12.5824394226
274, 12.6249475479
275, 12.6036930084
276, 12.5824394226
276, 12.5824394226
274, 12.6249475479
275, 12.6036930084
274, 12.6249475479
275, 12.6036930084
275, 12.6036930084
276, 12.5824394226
275, 12.6036930084
277, 12.5611848831
276, 12.5824394226
274, 12.6249475479
275, 12.6036930084
274, 12.6249475479
275, 12.6036930084
275, 12.6036930084
275, 12.6036930084
276, 12.5824394226
276, 12.5824394226
275, 12.6036930084
275, 12.6036930084
275, 12.6036930084
276, 12.5824394226
276, 12.5824394226
274, 12.6249475479
275, 12.6036930084
276, 12.5824394226
274, 12.6249475479
275, 12.6036930084
276, 12.5824394226
275, 12.6036930084
277, 12.5611848831
275, 12.6036930084
275, 12.6036930084
275, 12.6036930084
275, 12.6036930084
276, 12.5824394226
275, 12.6036930084
274, 12.6249475479
275, 12.6036930084
280, 12.4974222183
275, 12.6036930084
276, 12.5824394226
275, 12.6036930084
276, 12.5824394226
275, 12.6036930084
276, 12.5824394226
277, 12.5611848831
276, 12.5824394226
275, 12.6036930084
275, 12.6036930084
274, 12.6249475479
276, 12.5824394226
275, 12.6036930084
275, 12.6036930084
275, 12.6036930084
274, 12.6249475479
275, 12.6036930084
275, 12.6036930084
275, 12.6036930084
274, 12.6249475479
275, 12.6036930084
275, 12.6036930084
275, 12.6036930084
276, 12.5824394226
275, 12.6036930084
275, 12.6036930084
273, 12.6462011337
274, 12.6249475479
275, 12.6036930084
275, 12.6036930084
276, 12.5824394226
275, 12.6036930084
275, 12.6036930084
276, 12.5824394226
275, 12.6036930084
275, 12.6036930084
276, 12.5824394226
275, 12.6036930084
275, 12.6036930084
276, 12.5824394226
277, 12.5611848831
275, 12.6036930084
275, 12.6036930084
276, 12.5824394226
275, 12.6036930084
275, 12.6036930084
275, 12.6036930084
274, 12.6249475479
277, 12.5611848831
276, 12.5824394226
277, 12.5611848831
275, 12.6036930084
276, 12.5824394226
275, 12.6036930084
274, 12.6249475479
274, 12.6249475479
275, 12.6036930084
275, 12.6036930084
276, 12.5824394226
276, 12.5824394226
276, 12.5824394226
275, 12.6036930084
268, 12.7524719238
275, 12.6036930084
273, 12.6462011337
274, 12.6249475479
274, 12.6249475479
273, 12.6462011337
275, 12.6036930084
277, 12.5611848831
275, 12.6036930084
275, 12.6036930084
275, 12.6036930084
275, 12.6036930084
274, 12.6249475479
274, 12.6249475479
275, 12.6036930084
275, 12.6036930084
274, 12.6249475479
275, 12.6036930084
274, 12.6249475479
275, 12.6036930084
276, 12.5824394226
274, 12.6249475479
277, 12.5611848831
274, 12.6249475479
274, 12.6249475479
275, 12.6036930084
275, 12.6036930084
275, 12.6036930084
275, 12.6036930084
276, 12.5824394226
275, 12.6036930084
275, 12.6036930084
275, 12.6036930084
276, 12.5824394226
277, 12.5611848831
274, 12.6249475479
276, 12.5824394226
277, 12.5611848831
275, 12.6036930084
276, 12.5824394226
275, 12.6036930084
275, 12.6036930084
277, 12.5611848831
274, 12.6249475479
273, 12.6462011337
276, 12.5824394226
275, 12.6036930084
274, 12.6249475479
277, 12.5611848831
275, 12.6036930084
274, 12.6249475479
273, 12.6462011337
278, 12.5399303436
275, 12.6036930084
274, 12.6249475479
276, 12.5824394226
275, 12.6036930084
275, 12.6036930084
276, 12.5824394226
275, 12.6036930084
275, 12.6036930084
276, 12.5824394226
274, 12.6249475479
275, 12.6036930084
276, 12.5824394226
275, 12.6036930084
274, 12.6249475479
274, 12.6249475479
278, 12.5399303436
275, 12.6036930084
275, 12.6036930084
275, 12.6036930084
275, 12.6036930084
275, 12.6036930084
275, 12.6036930084
275, 12.6036930084
275, 12.6036930084
276, 12.5824394226
277, 12.5611848831
273, 12.6462011337
275, 12.6036930084
276, 12.5824394226
276, 12.5824394226
276, 12.5824394226
